p_id,name,products,price,colour,brand,img,description,p_attributes,category,subcategory,fabric,occasion
15792282,ewoke Women White Flared Parallel Trousers,Trousers,3500,White,ewoke,http://assets.myntassets.com/assets/images/15792282/2021/10/12/26c469b8-91b4-4a41-9f2f-e1029d1982361634020417274ewokeWomenWhiteFlaredParallelTrousers1.jpg,"<ul> <li> White woven parallel </li> <li> Flared </li> <li> Mid-rise </li> <li> Length:  regular </li> <li> Pattern: solid </li> <li> Flat-front, with no pleats design </li> <li> Feature:  plain </li> <li> 2 pockets </li> </ul>Hemp <br> Machine wash<br> Fit: Flared <br> The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body Shape ID': '333,324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Zip', 'Fabric': 'Hemp', 'Fabric 2': 'NA', 'Features': 'Plain', 'Fit': 'Flared', 'Fly Type': 'Zip', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Sustainable', 'Type': 'Parallel Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven'}",Trousers & Capris,Trousers,Hemp,Casual
15792034,TAG 7 Women Blue Striped Straight Fit Trousers,Trousers,1999,Blue,TAG 7,http://assets.myntassets.com/assets/images/15792034/2021/10/11/09faa0ff-4446-4899-addc-5dc1878978371633936191576TAG7WomenBlueStripedStraightFitTrousers1.jpg,"<ul> <li> Blue woven trousers </li> <li> Straight fit </li> <li> Mid-rise </li> <li> Length:  regular </li> <li> Pattern: striped </li> <li> Flat-front, with no pleats design </li> <li> Feature:  plain </li> <li> 2 pockets </li> </ul><br> Fit: Straight Fit <br> The model (height 5'8) is wearing a size 28Cotton <br> Machine wash","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Care for me': 'Machine Wash in cold water (30 degree C or low) to avoid shrinkage\r\nLine-dry in shade to avoid yellowing\r\nFor whites, wash with non-chlorine bleach on a hot water setting\r\nIron when slightly damp', 'Character': 'NA', 'Closure': 'Drawstring', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Features': 'Plain', 'Fit': 'Straight Fit', 'Fly Type': 'No Fly', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Striped', 'Print or Pattern Type': 'Striped', 'Sustainable': 'Regular', 'Type': 'Regular Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven'}",Trousers & Capris,Trousers,Cotton,Casual
15766290,Pepe Jeans Women Blue Pure Cotton Trousers,Trousers,2799,Blue,Pepe Jeans,http://assets.myntassets.com/assets/images/15766290/2021/10/7/931953b7-8b69-4be2-bd7e-f000dd3feaea1633612717149PepeJeansWomenBlueTrousers1.jpg,"<ul> <li> Blue woven trousers </li> <li> Regular fit </li> <li> Mid-rise </li> <li> Length:  regular </li> <li> Pattern: solid </li> <li> Flat-front, with no pleats design </li> <li> Feature:  plain </li> <li> 4 pockets </li> </ul><br> Fit: Regular Fit <br> The model (height 5'8) is wearing a size 28100% Cotton<br>Machine wash","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Care for me': 'Machine Wash in cold water (30 degree C or low) to avoid shrinkage\r\nLine-dry in shade to avoid yellowing\r\nFor whites, wash with non-chlorine bleach on a hot water setting\r\nIron when slightly damp', 'Character': 'NA', 'Closure': 'Zip', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Features': 'Plain', 'Fit': 'Regular Fit', 'Fly Type': 'Zip', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': '4', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Regular', 'Type': 'Regular Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven'}",Trousers & Capris,Trousers,Cotton,Casual
16076450,Revolution Women Olive Green Solid Relaxed High-Rise Knitted Trousers,Trousers,2800,Olive,Revolution,http://assets.myntassets.com/assets/images/16076450/2021/12/15/6db93c64-1d58-4d04-b14f-187376b048071639558668621-Revolution-Women-Olive-Green-Solid-Relaxed-High-Rise-Knitted-1.jpg,"<ul> <li> Olive green knitted trousers </li> <li> Regular fit </li> <li> Brand Fit: relaxed </li> <li> High-rise </li> <li> Length:  regular </li> <li> Pattern: solid </li> <li> Flat-front, with no pleats design </li> <li> Feature:  plain </li> </ul>Brand Fit: Relaxed<br>Fit: Regular Fit<br>The model (height 5'8) is wearing a size 3297% Cotton, 3% Elastane<br>Machine Wash","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'Relaxed', 'Care for me': 'Machine Wash in cold water (30 degree C or low) to avoid shrinkage\r\nLine-dry in shade to avoid yellowing\r\nFor whites, wash with non-chlorine bleach on a hot water setting\r\nIron when slightly damp', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Cotton', 'Fabric 2': 'Elastane', 'Features': 'Plain', 'Fit': 'Regular Fit', 'Fly Type': 'No Fly', 'Length': 'Regular', 'Main Trend': 'Utility or Military Inspired', 'Multipack Set': 'NA', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Regular', 'Type': 'Regular Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'High-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted'}",Trousers & Capris,Trousers,Cotton,Casual
16019268,FABNEST Women Green Tapered Fit Trousers,Trousers,1400,Green,FABNEST,http://assets.myntassets.com/assets/images/16019268/2021/11/6/a25c52b2-f78d-4c68-b205-0bb1e45337901636172988449FABNESTWomenGreenTaperedFitTrousers1.jpg,"<ul> <li> Green woven trousers </li> <li> Tapered fit </li> <li> Mid-rise </li> <li> Length:  regular </li> <li> Pattern: solid </li> <li> Flat-front, with no pleats design </li> <li> Feature:  plain </li> <li> 2 pockets </li> </ul>Poly silk<br>Hand Wash separately<br> Fit: Tapered Fit <br> The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Care for me': 'NA', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Poly Silk', 'Fabric 2': 'NA', 'Features': 'Plain', 'Fit': 'Tapered Fit', 'Fly Type': 'No Fly', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Regular', 'Type': 'Regular Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Hand Wash', 'Weave Type': 'Woven', 'Where-to-wear': 'festival'}",Trousers & Capris,Trousers,Poly Silk,Casual
16350404,Enchanted Drapes Women Green Printed Pure Cotton Trousers,Trousers,1300,Green,Enchanted Drapes,http://assets.myntassets.com/assets/images/16350404/2021/12/3/c90224d4-31b4-4ba8-8fa5-a798dbf5bc421638503384731EnchantedDrapesWomenGreenFloralPrintedTrousers1.jpg,"<ul> <li> Green knitted trousers </li> <li> Regular fit </li> <li> Mid-rise </li> <li> Length:  cropped </li> <li> Pattern: abstract printed </li> <li> Flat-front, with no pleats design </li> <li> Feature:  plain </li> <li> 1 pockets </li> </ul>100% Cotton<br>Machine wash<br> Fit: Regular Fit <br> The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Care for me': 'Machine Wash in cold water (30 degree C or low) to avoid shrinkage\r\nLine-dry in shade to avoid yellowing\r\nFor whites, wash with non-chlorine bleach on a hot water setting\r\nIron when slightly damp', 'Character': 'NA', 'Closure': 'Drawstring', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Features': 'Plain', 'Fit': 'Regular Fit', 'Fly Type': 'No Fly', 'Length': 'Cropped', 'Main Trend': 'Abstract', 'Multipack Set': 'NA', 'Number of Pockets': '1', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Abstract', 'Sustainable': 'Regular', 'Type': 'Regular Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted'}",Trousers & Capris,Trousers,Cotton,Casual
16309970,aarke Ritu Kumar Women Olive Green Solid Pleated Tulip Hem Trousers,Trousers,1800,Olive,aarke Ritu Kumar,http://assets.myntassets.com/assets/images/16309970/2021/12/8/3d0019f8-467d-45e8-941b-a3811343a4c91638966502678-aarke-Ritu-Kumar-Women-Trousers-9061638966501943-1.jpg,<ul><li>Olive green woven tulip hem trousers</li><li>Regular fit</li><li>Mid-rise</li><li>Length: regular</li><li>Pattern: solid</li><li>Pleated design</li><li>Feature: plain</li></ul>Viscose rayon<br>Machine-washFit: Regular Fit<br>The model (height 5'8) is wearing a size 28,"{'Add-Ons': 'NA', 'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Care for me': 'Follow the washcare label on garment. Use cold water with mild detergents when handwashing or opt for delicate setting when machine washing<br>\r\nAlways wash inside-out to preserve colour<br>\r\nNever wring or tumble dry. Dry flat on a towel or hang on coat hangers<br>\r\nIron on the reverse side with medium heat', 'Character': 'NA', 'Closure': 'Drawstring', 'Fabric': 'Viscose Rayon', 'Fabric 2': 'NA', 'Features': 'Plain', 'Fit': 'Regular Fit', 'Fly Type': 'No Fly', 'Length': 'Regular', 'Main Trend': 'Utility or Military Inspired', 'Multipack Set': 'NA', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Regular', 'Type': 'Regular Trousers', 'Type of Pleat': 'Pleated', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven'}",Trousers & Capris,Trousers,Viscose Rayon,Casual
16276080,Karigari Women Yellow Solid Trousers,Trousers,599,Yellow,Karigari,http://assets.myntassets.com/assets/images/16276080/2021/11/27/5664efbe-04b5-4682-b899-90c8c547d3031638002909297KarigariWomenYellowTrousers1.jpg,"<ul> <li> Yellow woven trousers </li> <li> Regular fit </li> <li> Mid-rise </li> <li> Length:  regular </li> <li> Pattern: solid </li> <li> Flat-front, with no pleats design </li> <li> Feature:  plain </li> <li> 2 pockets </li> </ul>Rayon blend<br>Machine wash<br> Fit: Regular Fit <br> The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Care for me': 'Dry cleaning is recommended.\r\nUse cold water with mild detergents when handwashing or opt for delicate setting when machine washing.\r\nAlways wash inside-out to preserve colour.\r\nNever wring or tumble dry. Dry flat on a towel or hang on coat hangers.\r\nIron on the reverse side with medium heat.', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Viscose Rayon', 'Fabric 2': 'NA', 'Features': 'Plain', 'Fit': 'Regular Fit', 'Fly Type': 'Zip', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Regular', 'Type': 'Regular Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven'}",Trousers & Capris,Trousers,Viscose Rayon,Casual
16350372,Enchanted Drapes Women Orange Striped Trousers,Trousers,1300,Orange,Enchanted Drapes,http://assets.myntassets.com/assets/images/16350372/2021/12/3/ffe51c68-8985-4f58-9e5f-9e5e2a70499b1638504738211EnchantedDrapesWomenOrangeStripedTrousers1.jpg,"<ul> <li> Orange knitted parallel </li> <li> Regular fit </li> <li> Mid-rise </li> <li> Length:  regular </li> <li> Pattern: solid striped </li> <li> Flat-front, with no pleats design </li> <li> Feature:  plain </li> <li> 1 pockets </li> </ul><p>100 % Cotton</p><br> Fit: Regular Fit <br> The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Care for me': 'Machine Wash in cold water (30 degree C or low) to avoid shrinkage\r\nLine-dry in shade to avoid yellowing\r\nFor whites, wash with non-chlorine bleach on a hot water setting\r\nIron when slightly damp', 'Character': 'NA', 'Closure': 'Drawstring', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Features': 'Plain', 'Fit': 'Regular Fit', 'Fly Type': 'Zip', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': '1', 'Occasion': 'Casual', 'Pattern': 'Striped', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Regular', 'Type': 'Parallel Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted'}",Trousers & Capris,Trousers,Cotton,Casual
16350442,Enchanted Drapes Women Purple Solid Pure Cotton Trousers,Trousers,1300,Purple,Enchanted Drapes,http://assets.myntassets.com/assets/images/16350442/2021/12/3/9a563bc3-67de-424b-b626-85f3a1ab0e7f1638503455945EnchantedDrapesWomenPurpleTrousers1.jpg,"<ul> <li> Purple knitted trousers </li> <li> Regular fit </li> <li> Mid-rise </li> <li> Length:  cropped </li> <li> Pattern: striped solid </li> <li> Flat-front, with no pleats design </li> <li> Feature:  plain </li> <li> 1 pockets </li> </ul>100 % Cotton<br>machine wash<br> Fit: Regular Fit <br> The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Care for me': 'Machine Wash in cold water (30 degree C or low) to avoid shrinkage\r\nLine-dry in shade to avoid yellowing\r\nFor whites, wash with non-chlorine bleach on a hot water setting\r\nIron when slightly damp', 'Character': 'NA', 'Closure': 'Drawstring', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Features': 'Plain', 'Fit': 'Regular Fit', 'Fly Type': 'Zip', 'Length': 'Cropped', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': '1', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Striped', 'Sustainable': 'Regular', 'Type': 'Regular Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted'}",Trousers & Capris,Trousers,Cotton,Casual
14342498,Indo Era Women Navy Blue Cigarette Trousers,Trousers,2499,Navy Blue,Indo Era,http://assets.myntassets.com/assets/images/productimage/2021/5/19/2f9bbc4f-c76e-435c-b769-564f3b4c9f471621401898632-1.jpg,<ul> <li> Navy blue woven cigarette trousers </li> <li> Regular fit </li> <li> Mid-rise </li> <li> Length:  cropped </li> <li> Pattern: solid </li> <li> Flat-front design </li> <li> Feature:  plain </li> <li> 1 pockets </li> </ul>The model (height 5'8) is wearing a size 28Cotton <br> Hand wash,"{'Add-Ons': 'NA', 'Body Shape ID': '443,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Features': 'Plain', 'Fit': 'Regular Fit', 'Fly Type': 'Zip', 'Length': 'Cropped', 'Main Trend': 'Nautical', 'Multipack Set': 'NA', 'Number of Pockets': '1', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Regular', 'Type': 'Cigarette Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Hand Wash', 'Weave Type': 'Woven'}",Trousers & Capris,Trousers,Cotton,Casual
16279046,20Dresses Women Blue Trousers,Trousers,2295,Blue,20Dresses,http://assets.myntassets.com/assets/images/16279046/2021/11/27/8d724e06-df08-49bd-b1af-4f0ba19b9030163801029511520DressesWomenBlueTrousers1.jpg,"<ul> <li> Blue woven trousers </li> <li> Regular fit </li> <li> Mid-rise </li> <li> Length:  regular </li> <li> Pattern: solid </li> <li> Flat-front, with no pleats design </li> <li> Feature:  plain </li> <li> 2 pockets </li> </ul><br> Fit: Regular Fit <br> The model (height 5'8) is wearing a size 28<p>Poly Cotton. Machine Wash. Wash separately or with similar colours. Do not Bleach.</p>","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Care for me': 'Follow the fabric care label. Warm machine wash is recommended.\r\nCan be tumble dried in a cool setting.\r\nPrevent static build-up by drying while damp. \r\nUse low heat to iron.', 'Character': 'NA', 'Closure': 'Drawstring', 'Fabric': 'Polyester', 'Fabric 2': 'Cotton', 'Features': 'Plain', 'Fit': 'Regular Fit', 'Fly Type': 'Zip', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Regular', 'Type': 'Regular Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven'}",Trousers & Capris,Trousers,Polyester,Casual
16369878,Kryptic Women Pack of 2 Trousers,Trousers,3498,Burgundy,Kryptic,http://assets.myntassets.com/assets/images/16369878/2021/12/4/d0c67c04-c25c-42ce-af46-1d1fdb81dcef1638612315534KrypticWomenBurgundyJoggersTrousers1.jpg,"<ul><li>Pack of 2 Trousers</li><li>Burgundy and mustard yellow woven trousers</li><li>Regular fit</li><li>Mid-rise</li><li>Length: regular</li><li>Pattern: solid</li><li>Flat-front, with no pleats design</li><li>Feature: plain</li><li>2 pockets</li></ul><br> Fit: Regular Fit <br> The model (height 5'8) is wearing a size 2880%Viscose, 15% Cotton, 5% lycra<br>Machine wash","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Care for me': 'Follow the washcare label on garment. Use cold water with mild detergents when handwashing or opt for delicate setting when machine washing<br>\r\nAlways wash inside-out to preserve colour<br>\r\nNever wring or tumble dry. Dry flat on a towel or hang on coat hangers<br>\r\nIron on the reverse side with medium heat', 'Character': 'NA', 'Closure': 'Drawstring', 'Fabric': 'Viscose Rayon', 'Fabric 2': 'Elastane', 'Features': 'Plain', 'Fit': 'Regular Fit', 'Fly Type': 'No Fly', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Regular', 'Type': 'Regular Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven'}",Trousers & Capris,Trousers,Viscose Rayon,Casual
16377576,OTORVA Women Black Trousers,Trousers,2569,Black,OTORVA,http://assets.myntassets.com/assets/images/16377576/2021/12/6/01646648-6bdf-43ab-98d2-f75a460983531638771065852OTORVAWomenBlackTrousers1.jpg,"<ul> <li> Black knitted parallel </li> <li> Regular fit </li> <li> Mid-rise </li> <li> Length:  regular </li> <li> Pattern: solid </li> <li> Flat-front, with no pleats design </li> <li> Feature:  plain </li> </ul><br> Fit: Regular Fit <br> The model (height 5'8) is wearing a size 28<br>Polyester<br>Machine Wash","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Care for me': 'Follow the fabric care label. Warm machine wash is recommended.\r\nCan be tumble dried in a cool setting.\r\nPrevent static build-up by drying while damp. \r\nUse low heat to iron.', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Polyester', 'Fabric 2': 'NA', 'Features': 'Plain', 'Fit': 'Regular Fit', 'Fly Type': 'Zip', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Regular', 'Type': 'Parallel Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted'}",Trousers & Capris,Trousers,Polyester,Casual
16336020,STREET 9 Women Bright Orange Typography Gym Kit Trousers,Trousers,1999,Orange,STREET 9,http://assets.myntassets.com/assets/images/16336020/2021/12/23/0afe76ab-a3d4-4976-bf47-4e706817620f1640262517973-STREET-9-Women-Trousers-1561640262517516-1.jpg,"A basic essential for the everyday closet, these trousers are an ideal pick. Boasting a regular fit and three-fourth length, these trousers will lend you an eye-catching appeal.&nbsp;<ul><li>Bright orange colour</li><li>Typography print</li><li>Regular fit</li><li>Three-fourth length</li><li>Cotton, machine wash</li></ul><b>Trend Alert</b><br>A gym kit comprises all the gym gear you need for a perfect workout. Easy to carry and a one-stop solution, these kits are an absolute essential for gym enthusiasts.<p>100% Cotton, Machine Wash</p><br> Fit: Regular Fit <br> The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Care for me': 'Machine Wash in cold water (30 degree C or low) to avoid shrinkage\r\nLine-dry in shade to avoid yellowing\r\nFor whites, wash with non-chlorine bleach on a hot water setting\r\nIron when slightly damp', 'Character': 'NA', 'Closure': 'Drawstring', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Features': 'Plain', 'Fit': 'Regular Fit', 'Fly Type': 'No Fly', 'Length': 'Three-Fourth Length', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'NA', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Typography', 'Style Tip': 'Pair it with teardrop earrings, a pair of white sports shoes, and a headband', 'Sustainable': 'Regular', 'Type': 'Joggers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted', 'Where-to-wear': 'Walk in comfort and style at the local park'}",Trousers & Capris,Trousers,Cotton,Casual
